label,area_pixels,area_scaled,equivalent_diameter,perimeter,circularity,width,height,aspect_ratio,centroid_x,centroid_y,eccentricity,solidity,extent
1,3522.0,3522.0,66.96528710128288,272.8528137423857,0.594486972798215,84.0,63.0,1.3333333333333333,92.63940942646224,24.698182850653037,0.7644454738904959,0.8941355674028941,0.6655328798185941
2,6644.0,6644.0,91.97501582071308,328.6101730552664,0.7731744241589447,97.0,80.0,1.2125,170.5145996387718,34.983293196869354,0.579661952144563,0.9777777777777777,0.8561855670103092
3,6162.0,6162.0,88.57596781666048,363.5218613006979,0.5859634013063643,130.0,66.0,1.9696969696969697,282.6402142161636,25.385426809477444,0.8656638672866968,0.9468346650276582,0.7181818181818181
4,2122.0,2122.0,51.97897953911769,226.99494936611666,0.5175148961905612,93.0,40.0,2.325,649.8444863336475,13.876531573986805,0.8724483694601378,0.9389380530973451,0.5704301075268817
5,4657.0,4657.0,77.00309448218073,424.2497833620557,0.3251418283240146,161.0,49.0,3.2857142857142856,1034.8340133132917,16.042516641614775,0.9705219719920622,0.7773326656651645,0.590315629357333
6,8125.0,8125.0,101.71072362820549,521.303607231218,0.375709151299868,149.0,68.0,2.1911764705882355,1342.179076923077,29.358153846153847,0.8905508142580105,0.8775245706879793,0.8019147256217923
7,10663.0,10663.0,116.51846748696552,687.2691193458119,0.2836845032228614,144.0,94.0,1.5319148936170213,1486.1874706930507,40.27712651223858,0.7436488372102614,0.8713737027049113,0.7877511820330969
8,7992.0,7992.0,100.87482560839162,434.1259377015544,0.5328854599644062,152.0,73.0,2.0821917808219177,1632.6253753753754,30.118243243243242,0.8590173408907829,0.9449042326791204,0.7202595529920692
9,7648.0,7648.0,98.67996776516763,397.3797256769669,0.6086201574268155,157.0,67.0,2.343283582089552,1881.460381799163,26.836558577405857,0.892041113978401,0.979257362355954,0.7270653103907215
10,1097.0,1097.0,37.37303547444967,127.45584412271572,0.8485881921860551,32.0,38.0,1.1875,1966.8851412944393,16.81403828623519,0.5325066031219191,0.9847396768402155,0.9021381578947368
11,2821.0,2821.0,59.93170075759484,237.6223663640862,0.6278245834790616,67.0,60.0,1.1166666666666667,2015.2591279688054,27.72598369372563,0.7943709837410253,0.9094132817537073,0.7017412935323383
12,1196.0,1196.0,39.022999570807656,184.08326112068525,0.44351921993824267,81.0,22.0,3.6818181818181817,2142.051839464883,7.62876254180602,0.9687888727815375,0.9040060468631897,0.6711560044893379
13,2191.0,2191.0,52.8173062784798,206.7878425849301,0.643875999550303,83.0,42.0,1.9761904761904763,554.8384299406664,15.54404381560931,0.8725359797110737,0.9427710843373494,0.6285140562248996
14,7924.0,7924.0,100.44476169756904,370.5756851698602,0.7251043163313692,116.0,97.0,1.1958762886597938,1204.0143866733972,41.61092882382635,0.5742925065018698,0.9639902676399027,0.7042303590472805
15,5584.0,5584.0,84.31944981913217,315.4213562373095,0.7052987012016256,110.0,65.0,1.6923076923076923,997.9129656160459,54.499104584527224,0.7996167558252629,0.9645880117464156,0.7809790209790209
16,4440.0,4440.0,75.18765575960008,264.63455967290594,0.7967089841736352,80.0,81.0,1.0125,817.1610360360361,39.78738738738739,0.4817768956175057,0.9593777009507347,0.6851851851851852
17,5267.0,5267.0,81.89110258214932,316.8183258569795,0.6594055420964671,98.0,98.0,1.0,500.89823428896904,49.85665464211126,0.7265426167706405,0.8975800954328562,0.5484173261141191
18,3446.0,3446.0,66.23883657762545,254.40916292848976,0.6690516392094907,71.0,75.0,1.056338028169014,531.2901915264074,90.74840394660475,0.6577291807201117,0.8863168724279835,0.6471361502347418
